video	frame	outline_conf	diameter	eyelids	major_axis	minor_axis
Braley_21_147_306	Braley_21_147_306_0141_face	0.939393937587738	15	0.0	15	12
Braley_21_147_306	Braley_21_147_306_0142_face	0.939393937587738	15	0.0	15	12
Braley_21_147_306	Braley_21_147_306_0143_face	0.939393937587738	15	0.0	15	12
Braley_21_147_306	Braley_21_147_306_0144_face	0.939393937587738	15	0.0	15	12
Braley_21_147_306	Braley_21_147_306_0145_face	0.78125	16	0.0	16	13
Braley_21_147_306	Braley_21_147_306_0146_face	0.84375	16	0.0	16	12
Braley_21_147_306	Braley_21_147_306_0147_face	1.0	14	0.0	14	11
Braley_21_147_306	Braley_21_147_306_0148_face	0.970588207244873	15	0.0	15	13
Braley_21_147_306	Braley_21_147_306_0149_face	1.0	15	0.0	15	13
Braley_21_147_306	Braley_21_147_306_0150_face	1.0	15	0.0	15	13
Braley_21_147_306	Braley_21_147_306_0151_face	1.0	15	0.0	15	12
Braley_21_147_306	Braley_21_147_306_0152_face	1.0	15	0.0	15	13
Braley_21_147_306	Braley_21_147_306_0153_face	0.90625	14	0.0	14	12
Braley_21_147_306	Braley_21_147_306_0154_face	0.9375	14	0.0	14	12
Braley_21_147_306	Braley_21_147_306_0155_face	0.9375	14	0.0	14	12
Braley_21_147_306	Braley_21_147_306_0156_face	1.0	15	0.0	15	14
Braley_21_147_306	Braley_21_147_306_0157_face	1.0	15	0.0	15	14
Braley_21_147_306	Braley_21_147_306_0158_face	1.0	15	0.0	15	14
Braley_21_147_306	Braley_21_147_306_0159_face	1.0	15	0.0	15	14
Braley_21_147_306	Braley_21_147_306_0160_face	1.0	14	0.0	14	14
Braley_21_147_306	Braley_21_147_306_0161_face	1.0	15	0.0	15	14
Braley_21_147_306	Braley_21_147_306_0162_face	0.9696969985961914	16	0.0	16	10
Braley_21_147_306	Braley_21_147_306_0163_face	0.9696969985961914	16	0.0	16	10
Braley_21_147_306	Braley_21_147_306_0164_face	0.9375	15	0.0	15	13
Braley_21_147_306	Braley_21_147_306_0165_face	1.0	15	0.0	15	14
Braley_21_147_306	Braley_21_147_306_0166_face	1.0	15	0.0	15	11
Braley_21_147_306	Braley_21_147_306_0167_face	1.0	15	0.0	15	11
Braley_21_742_450	Braley_21_742_450_0000_face	0.84375	26	0.0	26	12
Braley_21_742_450	Braley_21_742_450_0001_face	0.9677419066429138	13	0.0	13	9
Braley_21_742_450	Braley_21_742_450_0002_face	0.71875	25	0.0	25	11
Braley_21_742_450	Braley_21_742_450_0003_face	0.75	24	0.0	24	10
Braley_21_742_450	Braley_21_742_450_0004_face	0.90625	15	0.0	15	12
Braley_21_742_450	Braley_21_742_450_0005_face	0.75	26	0.0	26	13
Braley_21_742_450	Braley_21_742_450_0006_face	0.7647058963775635	16	0.0	16	13
Braley_21_742_450	Braley_21_742_450_0007_face	0.84375	15	0.0	15	14
Braley_21_742_450	Braley_21_742_450_0008_face	0.6969696879386902	37	0.0	37	23
Braley_21_742_450	Braley_21_742_450_0009_face	0.6969696879386902	28	0.0	28	17
Braley_21_742_450	Braley_21_742_450_0010_face	0.84375	16	0.0	16	13
Braley_21_742_450	Braley_21_742_450_0011_face	0.7352941036224365	32	0.0	32	30
Braley_21_742_450	Braley_21_742_450_0012_face	1.0	14	0.0	14	13
Braley_21_742_450	Braley_21_742_450_0013_face	0.9696969985961914	13	0.0	13	12
Braley_21_742_450	Braley_21_742_450_0014_face	0.7575757503509521	25	0.0	25	11
Braley_21_742_450	Braley_21_742_450_0015_face	0.7058823704719543	24	0.0	24	11
Braley_21_742_450	Braley_21_742_450_0016_face	0.939393937587738	25	0.0	25	12
Braley_21_742_450	Braley_21_742_450_0017_face	0.9375	26	0.0	26	12
Braley_21_742_450	Braley_21_742_450_0018_face	0.8787878751754761	24	0.0	24	12
Braley_21_742_450	Braley_21_742_450_0019_face	1.0	14	0.0	14	13
Braley_21_742_450	Braley_21_742_450_0020_face	0.96875	14	0.0	14	13
Braley_21_742_450	Braley_21_742_450_0021_face	0.9375	13	0.0	13	9
Braley_21_742_450	Braley_21_742_450_0022_face	0.8235294222831726	35	0.0	35	31
Braley_21_742_450	Braley_21_742_450_0023_face	0.65625	29	0.0	29	27
Braley_21_742_450	Braley_21_742_450_0024_face	0.6666666865348816	30	0.0	30	24
Braley_21_742_450	Braley_21_742_450_0025_face	0.970588207244873	33	0.0	33	26
Braley_21_742_450	Braley_21_742_450_0026_face	0.9696969985961914	14	0.0	14	10
Braley_21_742_450	Braley_21_742_450_0027_face	0.0	20	0.0	20	4
Braley_21_742_450	Braley_21_742_450_0028_face	0.8571428656578064	37	0.0	37	25
Braley_21_742_450	Braley_21_742_450_0029_face	0.7575757503509521	17	0.0	17	13
Braley_21_742_450	Braley_21_742_450_0030_face	0.9375	25	0.0	25	11
Braley_21_742_450	Braley_21_742_450_0031_face	0.9090909361839294	25	0.0	25	11
Braley_21_742_450	Braley_21_742_450_0032_face	0.9090909361839294	25	0.0	25	12
Braley_21_742_450	Braley_21_742_450_0033_face	0.7352941036224365	30	0.0	30	28
Braley_21_742_450	Braley_21_742_450_0034_face	0.8484848737716675	24	0.0	24	11
Braley_21_742_450	Braley_21_742_450_0035_face	0.9090909361839294	25	0.0	25	12
Braley_21_742_450	Braley_21_742_450_0036_face	0.84375	25	0.0	25	12
Braley_21_742_450	Braley_21_742_450_0037_face	0.8181818127632141	26	0.0	26	10
Braley_21_742_450	Braley_21_742_450_0038_face	0.78125	26	0.0	26	12
Braley_21_742_450	Braley_21_742_450_0039_face	0.8125	25	0.0	25	12
Braley_21_742_450	Braley_21_742_450_0040_face	0.8125	25	0.0	25	12
Braley_21_742_450	Braley_21_742_450_0041_face	0.7878788113594055	25	0.0	25	12
Braley_21_742_450	Braley_21_742_450_0042_face	0.8787878751754761	16	0.0	16	9
Braley_21_742_450	Braley_21_742_450_0043_face	0.6363636255264282	26	0.0	26	10
Braley_21_742_450	Braley_21_742_450_0044_face	0.7878788113594055	22	0.0	22	13
Braley_21_742_450	Braley_21_742_450_0045_face	1.0	14	0.0	14	10
Braley_21_742_450	Braley_21_742_450_0046_face	0.7575757503509521	25	0.0	25	15
Braley_21_742_450	Braley_21_742_450_0047_face	0.939393937587738	24	0.0	24	15
Braley_21_742_450	Braley_21_742_450_0048_face	0.12121212482452393	14	0.0	14	13
Braley_21_742_450	Braley_21_742_450_0049_face	0.6857143044471741	24	0.0	24	14
Braley_21_742_450	Braley_21_742_450_0050_face	0.9090909361839294	27	0.0	27	18
Braley_21_742_450	Braley_21_742_450_0051_face	0.8529411554336548	28	0.0	28	19
Braley_21_742_450	Braley_21_742_450_0052_face	0.8235294222831726	24	0.0	24	16
Braley_21_742_450	Braley_21_742_450_0053_face	0.7878788113594055	24	0.0	24	13
Braley_21_742_450	Braley_21_742_450_0054_face	0.8571428656578064	24	0.0	24	17
Braley_21_742_450	Braley_21_742_450_0055_face	0.59375	17	0.0	17	13
Braley_21_742_450	Braley_21_742_450_0056_face	0.9142857193946838	33	0.0	33	22
Braley_21_742_450	Braley_21_742_450_0057_face	0.78125	26	0.0	26	12
Braley_21_742_450	Braley_21_742_450_0058_face	0.8125	25	0.0	25	11
Braley_21_742_450	Braley_21_742_450_0059_face	0.6969696879386902	22	0.0	22	9
Braley_21_742_450	Braley_21_742_450_0060_face	0.6764705777168274	28	0.0	28	13
Braley_21_742_450	Braley_21_742_450_0061_face	0.7575757503509521	17	0.0	17	13
Braley_21_742_450	Braley_21_742_450_0062_face	0.78125	16	0.0	16	9
Braley_21_742_450	Braley_21_742_450_0063_face	0.7272727489471436	17	0.0	17	9
Braley_21_742_450	Braley_21_742_450_0064_face	0.7714285850524902	38	0.0	38	13
Braley_21_742_450	Braley_21_742_450_0065_face	0.6969696879386902	21	0.0	21	17
Braley_21_742_450	Braley_21_742_450_0066_face	1.0	24	0.0	24	17
Braley_21_742_450	Braley_21_742_450_0067_face	0.6111111044883728	25	0.0	25	21
Braley_21_742_450	Braley_21_742_450_0068_face	0.78125	24	0.0	24	12
Braley_21_742_450	Braley_21_742_450_0069_face	0.875	25	0.0	25	11
Braley_21_742_450	Braley_21_742_450_0070_face	0.84375	23	0.0	23	12
Braley_21_742_450	Braley_21_742_450_0071_face	0.8181818127632141	25	0.0	25	11
Braley_21_742_450	Braley_21_742_450_0072_face	0.6875	27	0.0	27	24
Braley_21_742_450	Braley_21_742_450_0073_face	0.8823529481887817	27	0.0	27	15
Braley_21_742_450	Braley_21_742_450_0074_face	0.875	25	0.0	25	11
Braley_21_742_450	Braley_21_742_450_0075_face	0.8484848737716675	29	0.0	29	14
Braley_21_742_450	Braley_21_742_450_0076_face	0.8484848737716675	23	0.0	23	11
Braley_21_742_450	Braley_21_742_450_0077_face	0.875	24	0.0	24	12
Braley_21_742_450	Braley_21_742_450_0078_face	1.0	14	0.0	14	11
Braley_21_742_450	Braley_21_742_450_0079_face	0.8787878751754761	27	0.0	27	12
Braley_21_742_450	Braley_21_742_450_0080_face	0.78125	25	0.0	25	12
Braley_21_742_450	Braley_21_742_450_0081_face	0.0	21	0.0	21	5
Braley_21_742_450	Braley_21_742_450_0082_face	0.7222222089767456	38	0.0	38	21
Braley_21_742_450	Braley_21_742_450_0083_face	0.5	32	0.0	32	11
Braley_21_742_450	Braley_21_742_450_0084_face	0.8181818127632141	28	0.0	28	11
Braley_21_742_450	Braley_21_742_450_0085_face	0.8181818127632141	17	0.0	17	9
Braley_21_742_450	Braley_21_742_450_0086_face	0.7714285850524902	32	0.0	32	21
Braley_21_742_450	Braley_21_742_450_0087_face	0.75	29	0.0	29	18
Braley_21_742_450	Braley_21_742_450_0088_face	0.8484848737716675	27	0.0	27	16
Braley_21_742_450	Braley_21_742_450_0089_face	0.8125	27	0.0	27	17
Braley_21_742_450	Braley_21_742_450_0090_face	0.0	3	0.0	3	2
Braley_21_742_450	Braley_21_742_450_0091_face	0.8285714387893677	34	0.0	34	14
Braley_21_742_450	Braley_21_742_450_0092_face	0.8823529481887817	23	0.0	23	14
Braley_21_742_450	Braley_21_742_450_0093_face	0.84375	38	0.0	38	29
Braley_21_742_450	Braley_21_742_450_0094_face	0.6764705777168274	20	0.0	20	14
Braley_21_742_450	Braley_21_742_450_0095_face	0.84375	16	0.0	16	14
Braley_21_742_450	Braley_21_742_450_0096_face	0.5142857432365417	20	0.0	20	12
Braley_21_742_450	Braley_21_742_450_0097_face	0.8181818127632141	24	0.0	24	15
Braley_21_742_450	Braley_21_742_450_0098_face	0.8181818127632141	24	0.0	24	15
Braley_21_742_450	Braley_21_742_450_0099_face	0.8181818127632141	16	0.0	16	11
Braley_21_742_450	Braley_21_742_450_0100_face	0.8181818127632141	16	0.0	16	11
Braley_21_742_450	Braley_21_742_450_0101_face	0.8181818127632141	16	0.0	16	11
Braley_21_742_450	Braley_21_742_450_0102_face	0.84375	16	0.0	16	12
Braley_21_742_450	Braley_21_742_450_0103_face	0.8888888955116272	24	0.0	24	14
Braley_21_742_450	Braley_21_742_450_0104_face	0.8235294222831726	15	0.0	15	12
Braley_21_742_450	Braley_21_742_450_0105_face	0.47058823704719543	21	0.0	21	16
Braley_21_742_450	Braley_21_742_450_0106_face	0.6969696879386902	14	0.0	14	7
Braley_21_742_450	Braley_21_742_450_0107_face	0.5757575631141663	23	0.0	23	14
Braley_21_742_450	Braley_21_742_450_0108_face	0.939393937587738	15	0.0	15	11
Braley_21_742_450	Braley_21_742_450_0109_face	0.6875	18	0.0	18	14
Braley_21_742_450	Braley_21_742_450_0110_face	0.5757575631141663	18	0.0	18	11
Braley_21_742_450	Braley_21_742_450_0111_face	0.59375	18	0.0	18	15
Braley_21_742_450	Braley_21_742_450_0112_face	0.7941176295280457	27	0.0	27	16
Braley_21_742_450	Braley_21_742_450_0113_face	0.8055555820465088	27	0.0	27	18
Braley_21_742_450	Braley_21_742_450_0114_face	0.6060606241226196	19	0.0	19	14
Braley_21_742_450	Braley_21_742_450_0115_face	0.8484848737716675	22	0.0	22	10
Braley_21_742_450	Braley_21_742_450_0116_face	0.6060606241226196	19	0.0	19	14
Braley_21_742_450	Braley_21_742_450_0117_face	0.6363636255264282	19	0.0	19	14
Braley_21_742_450	Braley_21_742_450_0118_face	1.0	14	0.0	14	10
Braley_21_742_450	Braley_21_742_450_0119_face	0.71875	18	0.0	18	14
Braley_21_742_450	Braley_21_742_450_0120_face	0.7647058963775635	33	0.0	33	20
Braley_21_742_450	Braley_21_742_450_0121_face	0.7352941036224365	31	0.0	31	18
Braley_21_742_450	Braley_21_742_450_0122_face	0.7941176295280457	30	0.0	30	15
Braley_21_742_450	Braley_21_742_450_0123_face	0.7058823704719543	33	0.0	33	22
Braley_21_742_450	Braley_21_742_450_0124_face	0.8571428656578064	32	0.0	32	14
Braley_21_742_450	Braley_21_742_450_0125_face	0.6176470518112183	25	0.0	25	9
Braley_21_742_450	Braley_21_742_450_0126_face	0.800000011920929	29	0.0	29	16
Braley_21_742_450	Braley_21_742_450_0127_face	0.939393937587738	13	0.0	13	10
Braley_21_742_450	Braley_21_742_450_0128_face	0.939393937587738	13	0.0	13	10
Braley_21_742_450	Braley_21_742_450_0129_face	0.96875	14	0.0	14	11
Braley_21_742_450	Braley_21_742_450_0130_face	0.939393937587738	16	0.0	16	12
Braley_21_742_450	Braley_21_742_450_0131_face	0.5714285969734192	26	0.0	26	18
Braley_21_742_450	Braley_21_742_450_0132_face	0.875	15	0.0	15	12
Braley_21_742_450	Braley_21_742_450_0133_face	0.4444444477558136	34	0.0	34	8
Braley_21_742_450	Braley_21_742_450_0134_face	0.6363636255264282	25	0.0	25	12
Braley_21_742_450	Braley_21_742_450_0135_face	0.9032257795333862	13	0.0	13	8
Braley_21_742_450	Braley_21_742_450_0136_face	0.5882353186607361	20	0.0	20	14
Braley_21_742_450	Braley_21_742_450_0137_face	0.6470588445663452	17	0.0	17	14
Braley_21_742_450	Braley_21_742_450_0138_face	0.6764705777168274	17	0.0	17	14
Braley_21_742_450	Braley_21_742_450_0139_face	0.6764705777168274	17	0.0	17	14
Braley_21_742_450	Braley_21_742_450_0140_face	0.7058823704719543	17	0.0	17	14
Braley_21_742_450	Braley_21_742_450_0141_face	0.6875	18	0.0	18	13
Braley_21_742_450	Braley_21_742_450_0142_face	0.9375	13	0.0	13	11
Braley_21_742_450	Braley_21_742_450_0144_face	0.6666666865348816	23	0.0	23	8
Braley_21_742_450	Braley_21_742_450_0145_face	0.6969696879386902	16	0.0	16	7
Braley_21_742_450	Braley_21_742_450_0146_face	0.7714285850524902	22	0.0	22	15
Braley_21_742_450	Braley_21_742_450_0147_face	0.3636363744735718	36	0.0	36	9
Braley_21_742_450	Braley_21_742_450_0148_face	0.65625	29	0.0	29	16
Braley_21_742_450	Braley_21_742_450_0149_face	0.9090909361839294	16	0.0	16	13
Braley_21_742_450	Braley_21_742_450_0150_face	0.970588207244873	15	0.0	15	13
Braley_21_742_450	Braley_21_742_450_0151_face	0.9411764740943909	15	0.0	15	13
Braley_21_742_450	Braley_21_742_450_0152_face	0.96875	14	0.0	14	13
Braley_21_742_450	Braley_21_742_450_0153_face	0.6470588445663452	26	0.0	26	19
Braley_21_742_450	Braley_21_742_450_0154_face	0.6363636255264282	27	0.0	27	20
Braley_21_742_450	Braley_21_742_450_0155_face	1.0	14	0.0	14	13
Braley_21_742_450	Braley_21_742_450_0156_face	0.7777777910232544	34	0.0	34	32
Braley_21_742_450	Braley_21_742_450_0157_face	0.3235294222831726	32	0.0	32	7
Braley_21_742_450	Braley_21_742_450_0158_face	0.8529411554336548	36	0.0	36	30
Braley_21_742_450	Braley_21_742_450_0159_face	0.7352941036224365	17	0.0	17	14
Braley_21_742_450	Braley_21_742_450_0160_face	0.7352941036224365	17	0.0	17	14
Braley_21_742_450	Braley_21_742_450_0161_face	0.7058823704719543	17	0.0	17	14
Braley_21_742_450	Braley_21_742_450_0162_face	0.7352941036224365	30	0.0	30	23
Braley_21_742_450	Braley_21_742_450_0163_face	1.0	14	0.0	14	12
Braley_21_742_450	Braley_21_742_450_0164_face	1.0	14	0.0	14	12
Braley_21_742_450	Braley_21_742_450_0165_face	0.7777777910232544	32	0.0	32	29
Braley_23_1312_739	Braley_23_1312_739_0000_face	0.7272727489471436	30	0.0	30	22
Braley_23_1312_739	Braley_23_1312_739_0001_face	0.59375	21	0.0	21	12
Braley_23_1312_739	Braley_23_1312_739_0002_face	0.7647058963775635	35	0.0	35	22
Braley_23_1312_739	Braley_23_1312_739_0003_face	0.9090909361839294	38	0.0	38	21
Braley_23_1312_739	Braley_23_1312_739_0004_face	1.0	43	0.0	43	27
Braley_23_1312_739	Braley_23_1312_739_0005_face	0.9696969985961914	18	0.0	18	14
Braley_23_1312_739	Braley_23_1312_739_0006_face	0.9142857193946838	26	0.0	26	21
Braley_23_1312_739	Braley_23_1312_739_0007_face	0.939393937587738	23	0.0	23	18
Braley_23_1312_739	Braley_23_1312_739_0008_face	0.9444444179534912	45	0.0	45	31
Braley_23_1312_739	Braley_23_1312_739_0009_face	0.7222222089767456	31	0.0	31	23
Braley_23_1312_739	Braley_23_1312_739_0010_face	0.8235294222831726	41	0.0	41	24
Braley_23_1312_739	Braley_23_1312_739_0011_face	0.7575757503509521	37	0.0	37	26
Braley_23_1312_739	Braley_23_1312_739_0012_face	0.9117646813392639	38	0.0	38	30
Braley_23_1312_739	Braley_23_1312_739_0013_face	0.03125	25	0.0	25	7
Braley_23_1312_739	Braley_23_1312_739_0014_face	0.7777777910232544	37	0.0	37	21
Braley_23_1312_739	Braley_23_1312_739_0015_face	0.9714285731315613	45	0.0	45	30
Braley_23_1312_739	Braley_23_1312_739_0016_face	0.9714285731315613	45	0.0	45	30
Braley_23_1312_739	Braley_23_1312_739_0017_face	0.9428571462631226	45	0.0	45	30
Braley_23_1312_739	Braley_23_1312_739_0018_face	0.8823529481887817	29	0.0	29	13
Braley_23_1312_739	Braley_23_1312_739_0019_face	0.939393937587738	18	0.0	18	17
Braley_23_1312_739	Braley_23_1312_739_0020_face	0.96875	43	0.0	43	31
Braley_23_1312_739	Braley_23_1312_739_0021_face	0.8484848737716675	25	0.0	25	16
Braley_23_1312_739	Braley_23_1312_739_0022_face	0.84375	19	0.0	19	14
Braley_23_1312_739	Braley_23_1312_739_0023_face	1.0	44	0.0	44	28
Braley_23_1312_739	Braley_23_1312_739_0024_face	1.0	32	0.0	32	14
Braley_23_1312_739	Braley_23_1312_739_0025_face	0.8823529481887817	20	0.0	20	14
Braley_23_1312_739	Braley_23_1312_739_0026_face	0.8285714387893677	29	0.0	29	13
Braley_23_1312_739	Braley_23_1312_739_0027_face	0.875	18	0.0	18	14
Braley_23_1312_739	Braley_23_1312_739_0028_face	1.0	33	0.0	33	14
Braley_23_1312_739	Braley_23_1312_739_0029_face	0.47058823704719543	31	0.0	31	23
Braley_23_1312_739	Braley_23_1312_739_0030_face	0.9696969985961914	23	0.0	23	14
Braley_23_1312_739	Braley_23_1312_739_0031_face	1.0	45	0.0	45	29
Braley_23_1312_739	Braley_23_1312_739_0032_face	1.0	44	0.0	44	29
Braley_23_1312_739	Braley_23_1312_739_0033_face	0.970588207244873	44	0.0	44	31
Braley_23_1312_739	Braley_23_1312_739_0034_face	0.7647058963775635	21	0.0	21	16
Braley_23_1312_739	Braley_23_1312_739_0035_face	0.8285714387893677	44	0.0	44	23
Braley_23_1312_739	Braley_23_1312_739_0036_face	0.8333333134651184	44	0.0	44	26
Braley_23_1312_739	Braley_23_1312_739_0037_face	0.65625	23	0.0	23	7
Braley_23_1312_739	Braley_23_1312_739_0038_face	0.4166666567325592	42	0.0	42	14
Braley_23_1312_739	Braley_23_1312_739_0039_face	1.0	17	0.0	17	15
Braley_23_1312_739	Braley_23_1312_739_0040_face	0.6857143044471741	35	0.0	35	20
Braley_23_1312_739	Braley_23_1312_739_0041_face	1.0	17	0.0	17	16
Braley_23_1312_739	Braley_23_1312_739_0042_face	0.9090909361839294	17	0.0	17	13
Braley_23_1312_739	Braley_23_1312_739_0043_face	0.5882353186607361	28	0.0	28	18
Braley_23_1312_739	Braley_23_1312_739_0044_face	0.6875	20	0.0	20	7
Braley_23_1312_739	Braley_23_1312_739_0045_face	0.6060606241226196	35	0.0	35	12
Braley_23_1312_739	Braley_23_1312_739_0046_face	0.9090909361839294	20	0.0	20	17
Braley_23_1312_739	Braley_23_1312_739_0047_face	0.5757575631141663	34	0.0	34	9
Braley_23_1312_739	Braley_23_1312_739_0048_face	0.9696969985961914	17	0.0	17	15
Braley_23_1312_739	Braley_23_1312_739_0049_face	0.9166666865348816	45	0.0	45	26
Braley_23_1312_739	Braley_23_1312_739_0050_face	0.9411764740943909	18	0.0	18	14
Braley_23_1312_739	Braley_23_1312_739_0051_face	0.970588207244873	18	0.0	18	14
Braley_23_1312_739	Braley_23_1312_739_0052_face	0.0	5	0.0	5	3
Braley_23_1312_739	Braley_23_1312_739_0053_face	0.9375	16	0.0	16	13
Braley_23_1312_739	Braley_23_1312_739_0054_face	0.8285714387893677	44	0.0	44	23
Braley_23_1312_739	Braley_23_1312_739_0055_face	0.529411792755127	34	0.0	34	9
Braley_23_1312_739	Braley_23_1312_739_0056_face	0.8823529481887817	32	0.0	32	13
Braley_23_1312_739	Braley_23_1312_739_0057_face	0.96875	17	0.0	17	14
Braley_23_1312_739	Braley_23_1312_739_0058_face	0.9696969985961914	18	0.0	18	14
Braley_23_1312_739	Braley_23_1312_739_0059_face	0.7272727489471436	21	0.0	21	15
Braley_23_1312_739	Braley_23_1312_739_0060_face	0.7941176295280457	36	0.0	36	16
Braley_23_1312_739	Braley_23_1312_739_0061_face	0.78125	21	0.0	21	9
Braley_23_1312_739	Braley_23_1312_739_0062_face	0.90625	44	0.0	44	30
Braley_23_1312_739	Braley_23_1312_739_0063_face	0.9696969985961914	45	0.0	45	29
Braley_23_1312_739	Braley_23_1312_739_0064_face	0.9722222089767456	43	0.0	43	30
Braley_23_1312_739	Braley_23_1312_739_0065_face	0.970588207244873	23	0.0	23	20
Braley_23_1312_739	Braley_23_1312_739_0066_face	0.8181818127632141	18	0.0	18	14
Braley_23_1312_739	Braley_23_1312_739_0067_face	0.5151515007019043	24	0.0	24	7
Braley_23_1312_739	Braley_23_1312_739_0068_face	0.8529411554336548	36	0.0	36	27
Braley_23_1312_739	Braley_23_1312_739_0069_face	0.8484848737716675	33	0.0	33	12
Braley_23_1312_739	Braley_23_1312_739_0070_face	0.6857143044471741	42	0.0	42	20
Braley_23_1312_739	Braley_23_1312_739_0071_face	0.8235294222831726	22	0.0	22	15
Braley_23_1312_739	Braley_23_1312_739_0072_face	1.0	43	0.0	43	29
Braley_23_1312_739	Braley_23_1312_739_0073_face	0.8125	17	0.0	17	15
Braley_23_1312_739	Braley_23_1312_739_0074_face	0.7222222089767456	37	0.0	37	31
Braley_23_1312_739	Braley_23_1312_739_0075_face	1.0	44	0.0	44	27
Braley_23_1312_739	Braley_23_1312_739_0076_face	0.9090909361839294	44	0.0	44	26
Braley_23_1312_739	Braley_23_1312_739_0077_face	0.9722222089767456	45	0.0	45	30
Braley_23_1312_739	Braley_23_1312_739_0079_face	0.7575757503509521	29	0.0	29	22
Braley_23_1312_739	Braley_23_1312_739_0080_face	0.8823529481887817	27	0.0	27	21
Braley_23_1312_739	Braley_23_1312_739_0081_face	0.75	41	0.0	41	24
Braley_23_1312_739	Braley_23_1312_739_0082_face	0.20588235557079315	26	0.0	26	15
Braley_23_1312_739	Braley_23_1312_739_0083_face	0.8235294222831726	42	0.0	42	24
Braley_23_1312_739	Braley_23_1312_739_0084_face	0.78125	40	0.0	40	33
Braley_23_1312_739	Braley_23_1312_739_0085_face	0.6111111044883728	33	0.0	33	31
Braley_23_1312_739	Braley_23_1312_739_0086_face	0.6969696879386902	22	0.0	22	11
Braley_23_1312_739	Braley_23_1312_739_0087_face	0.3125	23	0.0	23	11
Braley_23_1312_739	Braley_23_1312_739_0088_face	0.7878788113594055	27	0.0	27	22
Braley_23_1312_739	Braley_23_1312_739_0089_face	0.800000011920929	43	0.0	43	24
Braley_23_1312_739	Braley_23_1312_739_0090_face	0.8333333134651184	35	0.0	35	21
Braley_23_1312_739	Braley_23_1312_739_0091_face	0.8571428656578064	43	0.0	43	26
Braley_23_1312_739	Braley_23_1312_739_0092_face	0.7428571581840515	44	0.0	44	38
Braley_23_1312_739	Braley_23_1312_739_0093_face	0.9722222089767456	46	0.0	46	29
Braley_23_1312_739	Braley_23_1312_739_0094_face	0.7714285850524902	38	0.0	38	24
Braley_23_1312_739	Braley_23_1312_739_0095_face	0.7058823704719543	35	0.0	35	20
Braley_23_1312_739	Braley_23_1312_739_0096_face	1.0	44	0.0	44	27
Braley_23_1312_739	Braley_23_1312_739_0097_face	0.970588207244873	40	0.0	40	37
Braley_23_1312_739	Braley_23_1312_739_0098_face	0.9696969985961914	46	0.0	46	29
Braley_23_1312_739	Braley_23_1312_739_0099_face	0.27272728085517883	18	0.0	18	10
Braley_23_1312_739	Braley_23_1312_739_0100_face	0.4117647111415863	39	0.0	39	10
Braley_23_1312_739	Braley_23_1312_739_0101_face	0.8611111044883728	39	0.0	39	29
Braley_23_1312_739	Braley_23_1312_739_0102_face	0.9722222089767456	45	0.0	45	27
Braley_23_1312_739	Braley_23_1312_739_0103_face	0.75	40	0.0	40	26
Braley_23_1312_739	Braley_23_1312_739_0104_face	0.8285714387893677	42	0.0	42	24
Braley_23_1312_739	Braley_23_1312_739_0105_face	0.970588207244873	45	0.0	45	30
Braley_23_1312_739	Braley_23_1312_739_0106_face	0.9444444179534912	43	0.0	43	28
Braley_23_1312_739	Braley_23_1312_739_0107_face	0.9714285731315613	43	0.0	43	27
Braley_23_1312_739	Braley_23_1312_739_0108_face	0.6666666865348816	38	0.0	38	17
Braley_23_1312_739	Braley_23_1312_739_0109_face	0.4375	27	0.0	27	12
Braley_23_1312_739	Braley_23_1312_739_0110_face	0.8285714387893677	41	0.0	41	21
Braley_23_1312_739	Braley_23_1312_739_0111_face	0.8611111044883728	43	0.0	43	31
Braley_23_1312_739	Braley_23_1312_739_0112_face	0.9090909361839294	43	0.0	43	29
Braley_23_1312_739	Braley_23_1312_739_0113_face	0.7428571581840515	38	0.0	38	17
Braley_23_1312_739	Braley_23_1312_739_0114_face	0.6176470518112183	27	0.0	27	12
Braley_23_1312_739	Braley_23_1312_739_0115_face	0.8285714387893677	46	0.0	46	32
Braley_23_1312_739	Braley_23_1312_739_0116_face	0.7142857313156128	36	0.0	36	22
Braley_23_1312_739	Braley_23_1312_739_0117_face	0.8611111044883728	37	0.0	37	21
Braley_23_1312_739	Braley_23_1312_739_0118_face	0.84375	15	0.0	15	13
Braley_23_1312_739	Braley_23_1312_739_0119_face	0.8285714387893677	40	0.0	40	21
Braley_23_1312_739	Braley_23_1312_739_0120_face	0.8571428656578064	43	0.0	43	24
Braley_23_1312_739	Braley_23_1312_739_0121_face	0.8055555820465088	43	0.0	43	24
Braley_23_1312_739	Braley_23_1312_739_0122_face	0.7714285850524902	38	0.0	38	22
Braley_23_1312_739	Braley_23_1312_739_0123_face	0.8571428656578064	23	0.0	23	20
Braley_23_1312_739	Braley_23_1312_739_0124_face	0.8571428656578064	23	0.0	23	20
Braley_23_1312_739	Braley_23_1312_739_0125_face	0.9142857193946838	25	0.0	25	18
Braley_23_1312_739	Braley_23_1312_739_0126_face	0.6470588445663452	25	0.0	25	10
Braley_23_1312_739	Braley_23_1312_739_0127_face	0.9166666865348816	38	0.0	38	27
Braley_23_1312_739	Braley_23_1312_739_0128_face	0.9714285731315613	45	0.0	45	29
Braley_23_1312_739	Braley_23_1312_739_0129_face	0.9444444179534912	46	0.0	46	29
Braley_23_1312_739	Braley_23_1312_739_0130_face	0.9714285731315613	45	0.0	45	29
