Outline,Conf,PupilDiameter,Eyelids,RectPoints_0_0,RectPoints_0_1,RectPoints_1_0,RectPoints_1_1,RectPoints_2_0,RectPoints_2_1,RectPoints_3_0,RectPoints_3_1,Size_0,Size_1,Major Axis,Minor Axis,Width,Height
0,1.0,81,0.0,690.2310180664062,597.2692260742188,771.3693237304688,604.4993286132812,765.1643676757812,674.1327514648438,684.0260620117188,666.9026489257812,69.90937805175781,81.45983123779297,81,69,69,81
0,0.02777777798473835,120,0.0,138.89915466308594,935.650634765625,220.8186492919922,847.805908203125,258.46429443359375,882.912353515625,176.54481506347656,970.757080078125,51.47482681274414,120.11450958251953,120,51,51,120
0,0.2222222238779068,91,0.0,788.3805541992188,943.164794921875,877.3323364257812,964.19775390625,867.4131469726562,1006.1475830078125,778.4613647460938,985.1146240234375,43.10655975341797,91.40458679199219,91,43,43,91
0,1.0,91,0.0,683.2072143554688,606.312744140625,774.0665893554688,597.351318359375,782.0853881835938,678.6524658203125,691.2260131835938,687.6138916015625,81.69567108154297,91.30022430419922,91,81,81,91
0,1.0,91,0.0,577.4953002929688,774.1529541015625,658.7149047851562,731.0478515625,700.8062133789062,810.3572998046875,619.5866088867188,853.46240234375,89.78677368164062,91.94929504394531,91,89,89,91
0,1.0,96,0.0,666.7807006835938,618.4620971679688,762.0189819335938,606.0542602539062,773.4939575195312,694.1325073242188,678.2556762695312,706.5403442382812,88.82257843017578,96.0431900024414,96,88,88,96
0,0.25,105,0.0,559.93994140625,922.3642578125,641.8226318359375,855.5654296875,659.729248046875,877.515625,577.8465576171875,944.314453125,28.327713012695312,105.67332458496094,105,28,28,105
0,1.0,88,0.0,693.7737426757812,565.3025512695312,782.0316772460938,572.4498901367188,775.8721313476562,648.5101928710938,687.6141967773438,641.3628540039062,76.30924987792969,88.54690551757812,88,76,76,88
0,1.0,84,0.0,723.3726196289062,559.008056640625,806.8622436523438,573.937744140625,794.3681030273438,643.8074951171875,710.8784790039062,628.8778076171875,70.97811889648438,84.81396484375,84,70,70,84
0,1.0,93,0.0,694.164794921875,555.8856201171875,787.3896484375,562.8521728515625,781.793212890625,637.7420654296875,688.568359375,630.7755126953125,75.09874725341797,93.48479461669922,93,75,75,93
0,0.0555555559694767,113,0.0,249.46815490722656,573.593505859375,316.9981384277344,664.3306884765625,255.09632873535156,710.400390625,187.56634521484375,619.6632080078125,77.16376495361328,113.1085205078125,113,77,77,113
0,1.0,85,0.0,603.9708251953125,796.4832763671875,674.5914306640625,748.900146484375,721.534423828125,818.5706787109375,650.913818359375,866.15380859375,84.00970458984375,85.1552963256836,85,84,84,85
0,1.0,82,0.0,631.3760986328125,575.6060791015625,711.8314208984375,559.3636474609375,726.168212890625,630.3798828125,645.712890625,646.622314453125,72.44898986816406,82.07844543457031,82,72,72,82
0,0.2222222238779068,102,0.0,1222.7562255859375,497.73223876953125,1282.7955322265625,580.6262817382812,1225.6231689453125,622.0357055664062,1165.5838623046875,539.1416625976562,70.5933837890625,102.35308074951172,102,70,70,102
0,1.0,84,0.0,710.526123046875,566.84521484375,791.0865478515625,593.12841796875,768.7403564453125,661.6217041015625,688.179931640625,635.3385009765625,72.04646301269531,84.73946380615234,84,72,72,84
0,1.0,90,0.0,708.300537109375,559.718017578125,799.1475830078125,563.59326171875,795.9302978515625,639.0155029296875,705.083251953125,635.1402587890625,75.49080657958984,90.92961883544922,90,75,75,90
0,1.0,88,0.0,707.408203125,552.4896240234375,795.521240234375,562.787841796875,787.0201416015625,635.5238037109375,698.9071044921875,625.2255859375,73.23109436035156,88.7127914428711,88,73,73,88
0,1.0,96,0.0,627.5626220703125,683.0584106445312,712.880615234375,638.7660522460938,754.4127197265625,718.7669067382812,669.0947265625,763.0592651367188,90.13908386230469,96.12994384765625,96,90,90,96
0,1.0,90,0.0,659.1270141601562,658.8926391601562,743.4600219726562,690.4037475585938,712.3847045898438,773.5702514648438,628.0516967773438,742.0591430664062,88.78256225585938,90.02786254882812,90,88,88,90
0,1.0,87,0.0,683.370849609375,674.1676025390625,725.2327880859375,750.5948486328125,650.80078125,791.3638916015625,608.9388427734375,714.9366455078125,84.86603546142578,87.14091491699219,87,84,84,87
0,1.0,95,0.0,610.65576171875,732.1278076171875,653.548828125,647.171142578125,736.8140869140625,689.2103271484375,693.9210205078125,774.1669921875,93.27590942382812,95.170654296875,95,93,93,95
0,1.0,88,0.0,683.574951171875,562.5878295898438,772.34619140625,568.6030883789062,767.2113037109375,644.3818969726562,678.4400634765625,638.3666381835938,75.95260620117188,88.97480773925781,88,75,75,88
0,0.4285714328289032,134,0.0,760.8966674804688,953.2001953125,894.4673461914062,972.3238525390625,887.3401489257812,1022.1046142578125,753.7694702148438,1002.98095703125,50.288326263427734,134.93276977539062,134,50,50,134
0,1.0,93,0.0,687.5126953125,601.1554565429688,780.7862548828125,596.6749877929688,784.8233642578125,680.7177124023438,691.5498046875,685.1981811523438,84.1396713256836,93.38114166259766,93,84,84,93
0,1.0,92,0.0,606.7997436523438,697.3607177734375,697.0510864257812,676.061279296875,718.1751098632812,765.5692138671875,627.9237670898438,786.86865234375,91.9668197631836,92.73065948486328,92,91,91,92
0,0.3142857253551483,100,0.0,639.6649169921875,951.4957885742188,705.95849609375,1026.746337890625,682.7841796875,1047.162109375,616.4906005859375,971.91162109375,30.884540557861328,100.28699493408203,100,30,30,100
0,1.0,81,0.0,681.794189453125,606.19384765625,763.191162109375,616.005859375,754.7803955078125,685.7784423828125,673.3834228515625,675.9664306640625,70.27764129638672,81.98619079589844,81,70,70,81
0,1.0,87,0.0,721.671630859375,548.516845703125,808.873291015625,555.9190673828125,803.0325927734375,624.725830078125,715.8309326171875,617.3236083984375,69.05419158935547,87.5152359008789,87,69,69,87
0,1.0,94,0.0,640.3594970703125,672.3333129882812,729.8564453125,640.9918823242188,759.766845703125,726.4024047851562,670.2698974609375,757.7438354492188,90.49630737304688,94.8260726928711,94,90,90,94
0,1.0,91,0.0,721.0823364257812,548.8197021484375,810.2791137695312,569.080078125,793.8005981445312,641.6270751953125,704.6038208007812,621.36669921875,74.39490509033203,91.46881866455078,91,74,74,91
0,1.0,97,0.0,569.073974609375,739.4548950195312,622.4942626953125,657.8394165039062,702.81689453125,710.4135131835938,649.3966064453125,792.0289916992188,95.9988021850586,97.54389190673828,97,95,95,97
0,0.5277777910232544,152,0.0,458.7256164550781,125.2568359375,593.029052734375,51.97798538208008,633.830322265625,126.75743103027344,499.52685546875,200.03628540039062,85.18632507324219,152.99411010742188,152,85,85,152
0,1.0,86,0.0,715.6064453125,551.083740234375,802.3656005859375,557.010986328125,797.5078125,628.1153564453125,710.7486572265625,622.1881103515625,71.27005767822266,86.96141052246094,86,71,71,86
0,1.0,79,0.0,708.6434936523438,603.647216796875,786.0435180664062,623.1351318359375,769.5332641601562,688.7086181640625,692.1332397460938,669.220703125,67.62004852294922,79.81564331054688,79,67,67,79
0,1.0,82,0.0,637.87841796875,568.5328979492188,719.843017578125,558.9348754882812,728.1343994140625,629.7413940429688,646.1697998046875,639.3394165039062,71.290283203125,82.52466583251953,82,71,71,82
0,1.0,91,0.0,812.7515869140625,591.4262084960938,890.9974365234375,638.0431518554688,851.2249755859375,704.8007202148438,772.9791259765625,658.1837768554688,77.70729064941406,91.07997131347656,91,77,77,91
0,0.3611111044883728,199,0.0,178.79391479492188,721.9552001953125,231.21127319335938,914.906982421875,95.12680053710938,951.875732421875,42.709442138671875,758.9239501953125,141.01658630371094,199.94491577148438,199,141,141,199
0,1.0,81,0.0,677.2164916992188,606.1155395507812,757.7880249023438,618.7669067382812,746.9203491210938,687.9785766601562,666.3488159179688,675.3272094726562,70.05974578857422,81.55872344970703,81,70,70,81
0,1.0,88,0.0,687.0743408203125,545.9732055664062,775.8580322265625,551.2584838867188,771.5748291015625,623.2094116210938,682.7911376953125,617.9241333007812,72.07826232910156,88.94087219238281,88,72,72,88
0,1.0,91,0.0,597.7615966796875,628.1141967773438,683.4976806640625,597.2448120117188,711.6573486328125,675.4551391601562,625.9212646484375,706.3245239257812,83.12531280517578,91.12403869628906,91,83,83,91
0,1.0,85,0.0,714.3181762695312,558.8399047851562,797.5497436523438,576.1325073242188,783.0449829101562,645.9453735351562,699.8134155273438,628.6527709960938,71.30378723144531,85.00894165039062,85,71,71,85
0,0.3055555522441864,98,0.0,622.0956420898438,253.02740478515625,714.5191040039062,218.39886474609375,733.7500610351562,269.7261962890625,641.3265991210938,304.354736328125,54.81170654296875,98.69764709472656,98,54,54,98
0,1.0,97,0.0,567.9532470703125,731.5237426757812,629.0643310546875,655.7551879882812,702.94873046875,715.3466186523438,641.837646484375,791.1151733398438,94.9211654663086,97.34185791015625,97,94,94,97
0,1.0,90,0.0,705.1458129882812,556.3045654296875,795.3076782226562,559.9947509765625,792.2753295898438,634.083251953125,702.1134643554688,630.39306640625,74.15052032470703,90.23728942871094,90,74,74,90
0,1.0,89,0.0,731.7374877929688,672.0897216796875,738.2505493164062,761.320556640625,650.6140747070312,767.7171630859375,644.1010131835938,678.486328125,87.86958312988281,89.46818542480469,89,87,87,89
0,1.0,86,0.0,688.414306640625,553.4949340820312,774.2047119140625,561.0708618164062,768.123779296875,629.9317016601562,682.3333740234375,622.3557739257812,69.12886047363281,86.12419891357422,86,69,69,86
0,1.0,89,0.0,694.7092895507812,556.3033447265625,783.6471557617188,566.361328125,775.4675903320312,638.689697265625,686.5297241210938,628.6317138671875,72.78938293457031,89.5047607421875,89,72,72,89
0,1.0,91,0.0,589.561279296875,836.474609375,627.3408203125,753.154052734375,706.7835693359375,789.1754150390625,669.0040283203125,872.4959716796875,87.22772216796875,91.48554992675781,91,87,87,91
0,1.0,92,0.0,699.0602416992188,580.3242797851562,790.8231811523438,592.0488891601562,781.2271118164062,667.1528930664062,689.4641723632812,655.4282836914062,75.71453857421875,92.50897979736328,92,75,75,92
0,1.0,96,0.0,580.344970703125,673.7860107421875,663.753173828125,626.067626953125,708.3597412109375,704.03662109375,624.9515380859375,751.7550048828125,89.82717895507812,96.093505859375,96,89,89,96
0,1.0,89,0.0,723.2401733398438,576.376220703125,811.6272583007812,588.6966552734375,800.8770141601562,665.8197021484375,712.4899291992188,653.499267578125,77.86862182617188,89.24161529541016,89,77,77,89
0,1.0,92,0.0,691.6344604492188,602.1861572265625,784.1154174804688,601.2451171875,784.9536743164062,683.632080078125,692.4727172851562,684.5731201171875,82.39118194580078,92.48577117919922,92,82,82,92
0,1.0,86,0.0,724.478271484375,557.058349609375,809.4593505859375,572.4627685546875,796.9173583984375,641.653076171875,711.936279296875,626.2486572265625,70.31783294677734,86.36602020263672,86,70,70,86
0,1.0,89,0.0,703.2487182617188,567.4327392578125,792.4762573242188,575.4273681640625,785.6423950195312,651.698974609375,696.4148559570312,643.704345703125,76.57711029052734,89.58496856689453,89,76,76,89
0,0.75,184,0.0,468.1153869628906,947.5694580078125,570.821533203125,794.571044921875,639.1231689453125,840.421142578125,536.4169921875,993.4195556640625,82.26386260986328,184.27444458007812,184,82,82,184
0,0.0,90,0.0,256.2890930175781,970.427001953125,338.7821350097656,934.357177734375,354.3742370605469,970.016845703125,271.8811950683594,1006.086669921875,38.919498443603516,90.03411865234375,90,38,38,90
0,0.9166666865348816,83,0.0,705.6065063476562,633.4934692382812,788.6196899414062,629.9935913085938,790.9492797851562,685.2485961914062,707.9360961914062,688.7484741210938,55.30403518676758,83.08695220947266,83,55,55,83
0,1.0,95,0.0,659.683349609375,619.9873046875,752.9866943359375,599.261962890625,771.7379150390625,683.6778564453125,678.4345703125,704.4031982421875,86.47342681884766,95.57746124267578,95,86,86,95
0,1.0,94,0.0,487.9443359375,678.9033813476562,549.8271484375,608.1315307617188,607.8863525390625,658.8983764648438,546.0035400390625,729.6702270507812,77.12422943115234,94.01136779785156,94,77,77,94
0,1.0,86,0.0,700.8401489257812,682.4772338867188,716.6600952148438,767.4030151367188,632.1394653320312,783.1475219726562,616.3195190429688,698.2217407226562,85.97454071044922,86.38663482666016,86,85,85,86
0,1.0,86,0.0,661.7855834960938,662.5592651367188,747.8054809570312,668.6602172851562,742.4091186523438,744.7446899414062,656.3892211914062,738.6437377929688,76.27557373046875,86.23602294921875,86,76,76,86
0,1.0,96,0.0,671.7841186523438,600.8922729492188,768.0061645507812,594.0902709960938,774.2730102539062,682.7420043945312,678.0509643554688,689.5440063476562,88.87299346923828,96.46221923828125,96,88,88,96
0,0.5833333134651184,160,0.0,361.2067565917969,61.30134201049805,506.38397216796875,-7.961788177490234,522.0115966796875,24.794170379638672,376.83441162109375,94.05729675292969,36.29292678833008,160.8533477783203,160,36,36,160
0,1.0,86,0.0,698.9705810546875,559.93115234375,784.712158203125,570.44677734375,776.418701171875,638.0693359375,690.6771240234375,627.5537109375,68.12926483154297,86.38397979736328,86,68,68,86
0,1.0,86,0.0,699.1688232421875,572.5475463867188,783.5279541015625,592.7459106445312,767.267578125,660.6578979492188,682.908447265625,640.4595336914062,69.83148956298828,86.74346923828125,86,69,69,86
0,1.0,93,0.0,707.2633666992188,555.5285034179688,800.6189575195312,566.4948120117188,791.5355834960938,643.8209838867188,698.1799926757812,632.8546752929688,77.85785675048828,93.99750518798828,93,77,77,93
0,1.0,86,0.0,806.171875,574.8948364257812,884.572265625,612.0026245117188,853.6484375,677.3377075195312,775.248046875,640.2299194335938,72.28390502929688,86.73872375488281,86,72,72,86
0,1.0,93,0.0,589.5967407226562,769.8543090820312,625.0425415039062,683.4699096679688,708.5403442382812,717.7312622070312,673.0945434570312,804.1156616210938,90.25372314453125,93.37387084960938,93,90,90,93
0,1.0,91,0.0,609.0079956054688,745.0657958984375,655.8118286132812,666.6844482421875,730.7429809570312,711.4281005859375,683.9391479492188,789.8094482421875,87.27356719970703,91.29206085205078,91,87,87,91
0,1.0,96,0.0,568.6194458007812,751.7743530273438,645.4205932617188,693.1049194335938,701.7694702148438,766.8684692382812,624.9683227539062,825.5379028320312,92.8238296508789,96.6463394165039,96,92,92,96
0,1.0,97,0.0,587.3146362304688,740.9419555664062,654.3515014648438,669.8551635742188,723.7293090820312,735.2803344726562,656.6924438476562,806.3671264648438,95.36103057861328,97.71012115478516,97,95,95,97
0,1.0,79,0.0,696.4539794921875,604.581787109375,772.4468994140625,627.365966796875,753.156005859375,691.7076416015625,677.1630859375,668.9234619140625,67.17129516601562,79.33496856689453,79,67,67,79
0,1.0,92,0.0,480.3047180175781,678.3607177734375,537.1185913085938,605.6611328125,597.3134765625,652.70263671875,540.4995727539062,725.4022216796875,76.39583587646484,92.26622009277344,92,76,76,92
0,1.0,93,0.0,699.456787109375,566.4721069335938,792.3870849609375,561.3485717773438,796.618408203125,638.0963745117188,703.6881103515625,643.2199096679688,76.86437225341797,93.07147979736328,93,76,76,93
0,1.0,96,0.0,593.9283447265625,734.4779052734375,654.8638916015625,660.2841796875,728.31640625,720.6109619140625,667.380859375,794.8046875,95.05046081542969,96.00957489013672,96,95,95,96
0,0.5555555820465088,129,0.0,385.0758361816406,55.47030258178711,497.9856262207031,-8.298541069030762,515.3450927734375,22.438282012939453,402.4352722167969,86.20712280273438,35.30017852783203,129.6730194091797,129,35,35,129
0,1.0,91,0.0,829.8180541992188,585.3131103515625,903.0120239257812,640.0289306640625,854.1206665039062,705.4312744140625,780.9266967773438,650.7154541015625,81.6567611694336,91.38477325439453,91,81,81,91
0,1.0,87,0.0,714.527587890625,554.901611328125,801.9161376953125,560.579345703125,797.3621826171875,630.671142578125,709.9736328125,624.993408203125,70.23957824707031,87.57279968261719,87,70,70,87
0,1.0,92,0.0,657.8235473632812,573.7420043945312,748.2868041992188,555.6392211914062,764.2792358398438,635.5563354492188,673.8159790039062,653.6591186523438,81.50157165527344,92.2567367553711,92,81,81,92
0,1.0,84,0.0,697.8014526367188,595.4077758789062,780.8350219726562,612.0089721679688,767.3056030273438,679.6791381835938,684.2720336914062,663.0779418945312,69.00936126708984,84.6769027709961,84,69,69,84
0,1.0,90,0.0,697.1281127929688,577.316650390625,787.3955688476562,575.9642333984375,788.5580444335938,653.5552978515625,698.2905883789062,654.90771484375,77.59981536865234,90.27763366699219,90,77,77,90
0,1.0,93,0.0,488.7787780761719,677.93994140625,547.8441162109375,606.0888671875,606.5443115234375,654.343505859375,547.47900390625,726.194580078125,75.98832702636719,93.01225280761719,93,75,75,93
0,1.0,93,0.0,637.2606811523438,673.46826171875,729.5071411132812,656.9493408203125,745.7996215820312,747.93115234375,653.5531616210938,764.4500732421875,92.42909240722656,93.7138671875,93,92,92,93
0,1.0,81,0.0,701.4793090820312,591.10888671875,780.3372192382812,612.5863037109375,762.2286987304688,679.0743408203125,683.3707885742188,657.596923828125,68.90995025634766,81.7303237915039,81,68,68,81
0,1.0,86,0.0,664.24658203125,665.0082397460938,748.35205078125,647.0057983398438,765.3282470703125,726.3165893554688,681.2227783203125,744.3190307617188,81.10723114013672,86.01060485839844,86,81,81,86
0,0.2222222238779068,100,0.0,85.81876373291016,931.7991333007812,119.50687408447266,836.6709594726562,186.702880859375,860.4673461914062,153.0147705078125,955.5955200195312,71.2851333618164,100.91705322265625,100,71,71,100
0,1.0,89,0.0,612.1802978515625,762.1204223632812,638.7413330078125,676.4795532226562,723.47314453125,702.7587280273438,696.912109375,788.3995971679688,88.71345520019531,89.66517639160156,89,88,88,89
0,1.0,85,0.0,730.73828125,556.0313110351562,815.23876953125,569.9307250976562,803.2926025390625,642.5562133789062,718.7921142578125,628.6567993164062,73.60142517089844,85.63605499267578,85,73,73,85
0,0.25,113,0.0,545.219482421875,527.3919677734375,589.9622802734375,631.837890625,530.3651123046875,657.3682861328125,485.622314453125,552.92236328125,64.83537292480469,113.62599182128906,113,64,64,113
0,1.0,80,0.0,676.6526489257812,609.0145263671875,756.9802856445312,618.9342041015625,748.4086303710938,688.3458251953125,668.0809936523438,678.4261474609375,69.93887329101562,80.93782043457031,80,69,69,80
0,1.0,91,0.0,670.9547119140625,549.8280639648438,762.2850341796875,541.3102416992188,769.2119140625,615.5817260742188,677.881591796875,624.0995483398438,74.59379577636719,91.72669219970703,91,74,74,91
0,0.17142857611179352,131,0.0,379.79913330078125,815.18310546875,463.964599609375,916.1741943359375,443.7989501953125,932.9801025390625,359.63348388671875,831.989013671875,26.250606536865234,131.4649200439453,131,26,26,131
0,1.0,94,0.0,678.4362182617188,555.3579711914062,772.6539916992188,559.1399536132812,769.4948120117188,637.8429565429688,675.2770385742188,634.0609741210938,78.76634979248047,94.29363250732422,94,78,78,94
0,1.0,87,0.0,702.8096313476562,586.5032958984375,790.4187622070312,583.2803955078125,793.3064575195312,661.77685546875,705.6973266601562,664.999755859375,78.54956817626953,87.66844177246094,87,78,78,87
0,1.0,83,0.0,608.5135498046875,784.6586303710938,686.0799560546875,752.7655639648438,716.7249755859375,827.2965698242188,639.1585693359375,859.1896362304688,80.58531188964844,83.86722564697266,83,80,80,83
0,1.0,97,0.0,602.2401733398438,695.67431640625,688.0172729492188,649.214599609375,732.8331909179688,731.95703125,647.0560913085938,778.416748046875,94.09979248046875,97.55110931396484,97,94,94,97
0,1.0,80,0.0,706.996337890625,593.0248413085938,785.34423828125,613.4982299804688,767.7591552734375,680.7930297851562,689.4112548828125,660.3196411132812,69.55448150634766,80.97872924804688,80,69,69,80
0,0.6388888955116272,202,0.0,436.6966552734375,192.69076538085938,563.0413208007812,34.879112243652344,689.4403076171875,136.07467651367188,563.0956420898438,293.8863220214844,161.91741943359375,202.1571044921875,202,161,161,202
0,1.0,97,0.0,577.3999633789062,664.9884033203125,662.0792846679688,616.7763671875,707.2752075195312,696.1580810546875,622.5958862304688,744.3701171875,91.34614562988281,97.4422378540039,97,91,91,97
0,1.0,82,0.0,673.7612915039062,601.759033203125,755.4020385742188,613.0870361328125,746.0357055664062,680.5906982421875,664.3949584960938,669.2626953125,68.15037536621094,82.42288208007812,82,68,68,82
0,1.0,96,0.0,595.2974853515625,706.4821166992188,681.05419921875,661.4515991210938,725.90576171875,746.8674926757812,640.1490478515625,791.8980102539062,96.47559356689453,96.86051940917969,96,96,96,96
0,1.0,86,0.0,724.3842163085938,552.2730712890625,809.7324829101562,569.145263671875,796.1290893554688,637.958740234375,710.7808227539062,621.0865478515625,70.14523315429688,86.99998474121094,86,70,70,86
0,1.0,86,0.0,691.3648071289062,550.3124389648438,777.6657104492188,555.6758422851562,773.3836059570312,624.5776977539062,687.0827026367188,619.2142944335938,69.03474426269531,86.4674301147461,86,69,69,86
0,1.0,86,0.0,702.1325073242188,557.2158203125,787.6506958007812,567.8548583984375,779.0806274414062,636.7430419921875,693.5624389648438,626.10400390625,69.41922760009766,86.1773910522461,86,69,69,86
0,0.2777777910232544,149,0.0,923.1763305664062,395.44097900390625,1053.1710205078125,468.4468688964844,988.8179321289062,583.034423828125,858.8232421875,510.0285339355469,131.42160034179688,149.09217834472656,149,131,131,149
0,1.0,79,0.0,698.5779418945312,600.528564453125,777.6995239257812,608.5594482421875,770.8931274414062,675.616943359375,691.7715454101562,667.5860595703125,67.40203094482422,79.52806091308594,79,67,67,79
0,1.0,94,0.0,683.20263671875,599.7883911132812,776.928466796875,591.4378051757812,784.2947998046875,674.1156616210938,690.5689697265625,682.4662475585938,83.00540924072266,94.09711456298828,94,83,83,94
0,1.0,97,0.0,589.93798828125,733.4707641601562,644.6669921875,652.3436889648438,725.127685546875,706.6232299804688,670.398681640625,787.7503051757812,97.05767059326172,97.86151885986328,97,97,97,97
0,0.1428571492433548,83,0.0,719.37646484375,951.8273315429688,802.5380859375,950.3594360351562,803.039794921875,978.7864379882812,719.878173828125,980.2543334960938,28.43140983581543,83.17453002929688,83,28,28,83
0,1.0,86,0.0,697.740234375,550.9954833984375,783.703857421875,559.1063232421875,777.2265625,627.7569580078125,691.262939453125,619.6461181640625,68.9555892944336,86.34541320800781,86,68,68,86
0,1.0,89,0.0,711.3741455078125,552.2705078125,799.54150390625,569.5274658203125,785.5616455078125,640.9517822265625,697.394287109375,623.69482421875,72.77958679199219,89.84033203125,89,72,72,89
0,0.02777777798473835,183,0.0,562.44970703125,726.6768188476562,652.9913330078125,567.2496948242188,785.7742919921875,642.6596069335938,695.232666015625,802.0867309570312,152.70220947265625,183.34339904785156,183,152,152,183
0,0.4166666567325592,150,0.0,457.3592529296875,132.64923095703125,587.5750732421875,57.75689697265625,615.19580078125,105.78125,484.97998046875,180.673583984375,55.400753021240234,150.21661376953125,150,55,55,150
0,1.0,87,0.0,735.9723510742188,554.0689697265625,821.2395629882812,572.0830078125,806.2549438476562,643.0107421875,720.9877319335938,624.9967041015625,72.49334716796875,87.14934539794922,87,72,72,87
0,1.0,97,0.0,578.7455444335938,713.4370727539062,664.1926879882812,667.0601196289062,709.3704223632812,750.2976684570312,623.9232788085938,796.6746215820312,94.70758056640625,97.22164154052734,97,94,94,97
